SMILES,RotB,BertzCT,AroProp,LogP,TPSA,HBA,MolWt,logS
CS(=O)(=O)c1ccc(cc1)C(O)C(CO)NC(=O)C(Cl)Cl ,6,588.1702785757097,0.2857142857142857,0.4043000000000002,103.70000000000002,5,356.2270000000001,-2.154
CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O ,5,345.5171294787495,0.0,1.5159999999999998,58.2,3,254.355,-3.46
c1ccccc1SC,1,145.73281445033504,0.75,2.408500000000001,0.0,1,124.208,-2.39
CNC(=O)ON=C(CSC)C(C)(C)C ,3,221.3420689261142,0.0,2.1075,50.69,4,218.32199999999995,-1.62
CCSCCSP(=S)(OC)OC,7,145.72862410467502,0.0,2.990000000000001,18.46,5,246.359,-3.091
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O ,4,307.9462521949897,0.0,1.3499,58.2,3,242.344,-3.36
c1ccsc1,0,60.12481811269772,1.0,1.7480999999999998,0.0,1,84.14299999999999,-1.33
Sc1ccccc1,0,134.10736969541455,0.8571428571428571,1.9752999999999996,0.0,1,110.18099999999995,-2.12
Sc1nccc(=O)[nH]1 ,0,231.47996149735152,0.75,0.0586,45.75,3,128.15599999999998,-2.273
NC(=S)N,0,29.019550008653873,0.0,-0.8113000000000001,52.04,1,76.12400000000001,0.32
CN(C)C(=S)SSC(=S)N(C)C ,0,158.38689879982147,0.0,2.0608,6.48,4,240.444,-3.9
Cc1c[nH]c(=O)[nH]c1=O ,0,309.2243004823359,0.6666666666666666,-0.6283800000000002,65.72,2,126.115,-1.506
CC(C)c1ccc(C)cc1O,1,251.0497317859833,0.5454545454545454,2.824020000000002,20.23,1,150.22099999999998,-2.22
Cc1ccccc1,0,129.96566024533826,0.8571428571428571,1.99502,0.0,0,92.141,-2.21
CC(C)(C)Cc1ccccc1,1,203.22996149735155,0.5454545454545454,3.2752000000000017,0.0,0,148.249,-4.15
C/C1CCC(\C)CC1,0,48.43856189774725,0.0,2.832600000000001,0.0,0,112.216,-4.47
CCCC/C=C/C,3,44.0,0.0,2.752700000000001,0.0,0,98.18899999999998,-3.82
CC/C=C/C,1,27.019550008653876,0.0,1.9725,0.0,0,70.135,-2.54
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2cncn2,4,573.4665262416382,0.55,3.1243000000000016,57.010000000000005,5,293.754,-3.61
CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl,4,267.2377071841887,0.0,4.843900000000003,20.31,2,304.66999999999996,-4.88
CC34CC(O)C1(F)C(CCC2=CC(=O)C=CC12C)C3CC(O)C4(O)C(=O)CO,2,806.7175206902477,0.0,0.6204999999999998,115.06000000000002,6,394.43900000000014,-3.68
CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO ,2,925.0303087134428,0.0,2.4188000000000005,93.06000000000002,6,434.50400000000025,-4.31
CC(=O)OCC(=O)C3(O)C(CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)OC(C)=O ,4,1018.3858270401222,0.0,1.7620999999999996,127.20000000000002,8,478.51300000000026,-4.13
Nc3nc(N)c2nc(c1ccccc1)c(N)nc2n3,1,754.8677985188037,0.8421052631578947,0.8334000000000001,129.62,7,253.26900000000003,-2.404
Cc3nnc4CN=C(c1ccccc1Cl)c2cc(Cl)ccc2n34,1,943.5164678122118,0.7391304347826086,4.233520000000003,43.07,4,343.2170000000001,-4.09
BrC(Br)Br,0,8.0,0.0,2.4547,0.0,0,252.731,-1.91
NS(=O)(=O)c2cc1c(NC(NS1(=O)=O)C(Cl)Cl)cc2Cl ,2,763.4169308306105,0.3,0.8210000000000011,118.36,5,380.662,-2.68
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,3,183.2322192588714,0.0,2.1609000000000003,55.760000000000005,4,257.437,-0.22
NS(=O)(=O)c2cc1c(NC(NS1(=O)=O)C(Cl)Cl)cc2Cl ,2,763.4169308306105,0.3,0.8210000000000011,118.36,5,380.662,-2.68
ClC(Cl)(Cl)C#N,0,75.77443751081735,0.0,1.88018,23.79,1,144.388,-2.168
ClC=C(Cl)Cl,0,42.854752972273346,0.0,2.5017000000000005,0.0,0,131.389,-1.96
ClC(Cl)Cl,0,8.0,0.0,1.9864,0.0,0,119.378,-1.17
CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,5,453.4223051170545,0.3529411764705882,5.391500000000002,18.46,3,333.60400000000004,-5.752
Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,2,505.9421592432012,0.7058823529411765,5.144700000000002,29.46,2,289.54499999999996,-4.46
Cc1ccc(OP(=O)(Oc2cccc(C)c2)Oc3ccccc3C)cc1,6,934.7509318870076,0.6923076923076923,6.256760000000005,44.760000000000005,4,368.3690000000001,-6.01
Cc2cccc3sc1nncn1c23 ,0,578.5955126788881,0.9230769230769232,2.25242,30.19,4,189.243,-2.07
CCNc1nc(Cl)nc(n1)N(CC)CC,5,313.37105540415854,0.4,1.803,53.940000000000005,5,229.71499999999995,-4.06
CCOP(=O)(OCC)OCC,6,112.769535289866,0.0,2.2039999999999997,44.760000000000005,4,182.156,0.43
CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,7,563.6129198986837,0.2608695652173913,4.148200000000004,89.51999999999998,5,335.28200000000004,-5.68
ClC(Cl)(Cl)C(NC=O)N1C=CN(C=C1)C(NC=O)C(Cl)(Cl)Cl ,6,407.3135531615821,0.0,2.431,64.68,4,430.9340000000001,-4.19
COc2cc1c(N)nc(nc1c(OC)c2OC)N3CCN(CC3)C(=O)OCC(C)(C)O ,6,953.45156625816,0.3225806451612903,1.2672999999999996,132.5,10,435.48100000000034,-3.638
c1ccc2c(c1)c3ccccc3c4ccccc24,0,651.5360736465454,1.0,5.146200000000003,0.0,0,228.294,-6.726
Nc1ncnc2n(ccc12)C3OC(CO)C(O)C3O ,2,601.3927524598979,0.4736842105263157,-1.3750000000000009,126.65,8,266.257,-1.95
O=c1cc[nH]c(=O)[nH]1 ,0,246.36195376207496,0.75,-0.9368,65.72,2,112.088,-1.488
NC(=O)N,0,29.019550008653873,0.0,-0.9762,69.11,1,60.056,0.96
O=c2[nH]c(=O)c1[nH]c(=O)[nH]c1[nH]2 ,0,582.7396315828355,0.75,-1.7672000000000003,114.36999999999998,3,168.112,-3.93
CCCCC=O,3,32.919684538544,0.0,1.3755,17.07,1,86.13399999999999,-0.85
CNC(=O)C(C)SCCSP(=O)(OC)(OC),8,256.42286534333675,0.0,1.9881999999999995,64.63000000000001,6,287.34299999999996,1.144
CC1(OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2)C=C,2,538.0035466066531,0.3333333333333333,3.4213000000000022,46.61,3,286.11400000000003,-4.925
CC(=O)CC(c1ccccc1)c3c(O)c2ccccc2oc3=O ,4,909.550972694472,0.6956521739130435,3.609600000000003,67.50999999999999,4,308.3330000000001,-3.893
Cc1cccc(C)c1NC(=O)c2cc(c(Cl)cc2O)S(N)(=O)=O,3,874.3401567967135,0.5217391304347826,2.5621400000000008,109.48999999999998,4,354.8150000000001,-3.79
CNC(=O)Oc1cc(C)cc(C)c1,1,300.4508263350793,0.4615384615384615,2.02164,38.33,2,179.219,-2.581
